Target,Predictor,Category,N,r,p_raw,r_clean,p_clean,N_influential,Max_CooksD,p_bonferroni,p_fdr,p_clean_bonferroni,p_clean_fdr,Effect_size,Sig_raw,Sig_bonferroni,Sig_fdr,Robust,Manuscript_ready
As,Total_organic_N,FTIR,34,-0.2425374593635611,0.16695227713824473,-0.09238306736668131,0.6091177991681966,1,1.6426287141731926,1,0.4912952718140986,1,0.9021608230249412,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
As,Total_organic_S,FTIR,34,-0.24903622668978026,0.1555224186676761,-0.013668281508133807,0.9408141853519549,2,3.773734939783375,1,0.4912952718140986,1,0.9764529241088957,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
As,Total_organic_P,FTIR,34,-0.24977400939010044,0.15426150716722625,-0.01589629596547127,0.931187672587833,2,4.081691577851912,1,0.4912952718140986,1,0.9764529241088957,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
As,Total_organic_CNSP,FTIR,34,-0.24742434495591453,0.15830309366394463,-0.1207650424446613,0.5032087675500788,1,3.561057283066216,1,0.4912952718140986,1,0.9021608230249412,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
As,Weighted_CNSP,FTIR,34,-0.24567055657422834,0.16136909353170853,-0.11177990323129128,0.5357101302091232,1,3.0357960907741974,1,0.4912952718140986,1,0.9021608230249412,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
As,Organic_index_FTIR,FTIR,34,0.05950156523180611,0.7381760652495997,0.08958789503893835,0.6317451446181142,3,0.5979761176443469,1,0.9653733326135822,1,0.9021608230249412,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
As,Mineral_index_FTIR,FTIR,34,-0.2496848332606142,0.15441351989611346,-0.01625897944033076,0.9296215055385495,2,3.999618953247798,1,0.4912952718140986,1,0.9764529241088957,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
As,CH_Silicate_ratio,FTIR,34,0.060287285843833596,0.7348419618918718,0.09088454334587012,0.6267988238197104,3,0.6109463230651009,1,0.9653733326135822,1,0.9021608230249412,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
As,Aromatic_Carbonate_ratio,FTIR,34,0.2128872792682443,0.22673179559985354,0.2522787124143376,0.16362705908141453,2,2.953452803060392,1,0.593523446280047,1,0.6651958686195676,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
As,Aliphatic_aromatic,FTIR,34,-0.24242661712858243,0.1671522972971753,-0.09267845310243603,0.6079686944078488,1,1.7762766471303466,1,0.4912952718140986,1,0.9021608230249412,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
As,Weighted_organic,FTIR,34,-0.24235774545253888,0.16727666588279175,-0.09225869267367928,0.6096019142066968,1,1.7511038927291418,1,0.4912952718140986,1,0.9021608230249412,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
As,Organic_mineral_ratio,FTIR,34,0.056037786044928074,0.7529293864653284,0.09307558451541038,0.6184767642252409,3,0.5618358423937849,1,0.9653733326135822,1,0.9021608230249412,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
As,CNSP_mineral_ratio,FTIR,34,0.048100920369574446,0.7870529233484038,0.09681911342797672,0.6043651292460677,3,0.4828775278797972,1,0.9653733326135822,1,0.9021608230249412,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
As,Char_index_FTIR,FTIR,34,-0.05518030082161242,0.7565952203657442,0.15287267251402392,0.4035496494687172,2,0.2641126965388238,1,0.9653733326135822,1,0.893094827602283,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
As,Pyrolysis_index,FTIR,34,-0.046722486834515076,0.7930211800508051,0.13618369205215453,0.45736406500515214,2,0.2145774912346739,1,0.9653733326135822,1,0.9021608230249412,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
As,Combustion_index,FTIR,34,-0.056017310018512324,0.7530168620547119,0.15513901868615174,0.3965308522513017,2,0.2689954319159478,1,0.9653733326135822,1,0.893094827602283,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
As,Normalized_organic,FTIR,34,0.06196425313471248,0.7277419331715071,0.0024021989541598058,0.9895893099698512,2,0.4222346130105328,1,0.9653733326135822,1,0.9998294783207018,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
As,Normalized_CNSP,FTIR,34,0.060606481443418424,0.7334888510134974,0.08527555069341035,0.6483070905604957,3,0.4928530934928335,1,0.9653733326135822,1,0.9021608230249412,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
As,CN_ratio,FTIR,34,-0.05248191135030062,0.7681648342212125,0.026510162519140328,0.8835718473037025,1,0.19724536684880745,1,0.9653733326135822,1,0.9650663380744323,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
As,Vis_slope,ASD,21,0.06674220878964113,0.7737728410643377,0.12266930257596681,0.606397131302711,1,0.20527901309725116,1,0.9653733326135822,1,0.9021608230249412,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
As,NIR_slope,ASD,21,0.1498213183126048,0.516854737829305,0.3790378772628703,0.10950793525454999,2,0.27307288969928617,1,0.9653733326135822,1,0.6399814397993182,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
As,Blue_slope,ASD,21,0.19690745014907404,0.392268105945735,0.11212304437232329,0.6379038779019293,1,0.31127983944039084,1,0.8210262682585152,1,0.9021608230249412,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
As,R_450,ASD,21,-0.020797655600327328,0.928700346295702,-0.08793070572760374,0.7124012837884013,1,0.21870150819093975,1,0.9653733326135822,1,0.9021608230249412,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
As,R_550,ASD,21,0.007453793292738152,0.9744192029042066,0.1053309056654353,0.6678108757798625,2,0.23214732136731578,1,0.9853834537378778,1,0.9021608230249412,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
As,R_650,ASD,21,0.024503605676220293,0.9160353214899093,0.1505614808282667,0.538388655268814,2,0.2286313811812231,1,0.9653733326135822,1,0.9021608230249412,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
As,R_850,ASD,21,-0.014220105498686516,0.9512180530653306,-0.12133099128166534,0.620741431733563,2,0.2001746400220996,1,0.9706306663931945,1,0.9021608230249412,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
As,R_1700,ASD,21,0.2008135879865611,0.38275322133129297,0.38012104289272963,0.10841467521889026,2,0.24795516370623283,1,0.8124478754673672,1,0.6399814397993182,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
As,R_2100,ASD,21,0.349849406399367,0.12003096728834256,0.4946052509233239,0.031334902881389785,2,0.45802273827776835,1,0.4912952718140986,1,0.31334902881389787,Moderate,FALSE,FALSE,FALSE,FALSE,FALSE
As,R_2300,ASD,21,0.40099507596339595,0.07161719353650996,0.5230340819327461,0.021569854127921756,2,0.5394406551381923,1,0.3621094055216796,1,0.256632611290967,Moderate,FALSE,FALSE,FALSE,FALSE,FALSE
As,Organic_index_1,ASD,21,0.06721786856677262,0.7722013825970677,0.13549911823447985,0.5689558265588246,1,0.21232418743719295,1,0.9653733326135822,1,0.9021608230249412,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
As,Organic_index_2,ASD,21,0.06040066174613001,0.794802868740739,0.11503470512977948,0.6291424492532203,1,0.20525070261101008,1,0.9653733326135822,1,0.9021608230249412,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
As,Char_darkness,ASD,21,-0.20266393952459133,0.3782917575059921,-0.34852408900704984,0.1436427955522646,2,0.26673213668859547,1,0.8106251946556973,1,0.6651958686195676,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
As,Aromatic_index,ASD,21,-0.39785956272934075,0.07407363094099759,0.03939356777798942,0.876668820576334,3,0.3808487560983019,1,0.37036815470498796,1,0.9621974859984155,Moderate,FALSE,FALSE,FALSE,FALSE,FALSE
As,Aliphatic_index,ASD,21,-0.17542085043523956,0.4469065825384744,-0.21872201198785413,0.35420776834297607,1,0.20017125660812615,1,0.9018294266471456,1,0.8569542782491357,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Cr,XRF_organic,XRF,37,0.3323647986455812,0.04444715055764264,0.7500942388011177,2.1326131730708733e-7,2,6.201051114771851,1,0.28987272102810413,9.59675927881893e-5,2.3991898197047325e-5,Moderate,TRUE,FALSE,FALSE,TRUE,FALSE
Cr,SiO2_pct,XRF,37,-0.5169712238711689,0.0010521991274784056,-0.14673752106641477,0.40026369733824674,2,5.213013049463851,0.4734896073652825,0.011548527008909331,1,0.893094827602283,Strong,TRUE,FALSE,TRUE,FALSE,TRUE
Cr,Al2O3_pct,XRF,37,-0.4061536241348334,0.012620476626576563,-0.12851691432570575,0.4759874575153,4,3.508830464593106,1,0.11135714670508733,1,0.9021608230249412,Moderate,TRUE,FALSE,FALSE,FALSE,FALSE
Cr,Fe2O3_pct,XRF,37,-0.4789203713553252,0.002711046562877893,-0.3235169525377266,0.061985738296961745,3,3.361241975463621,1,0.027110465628778932,1,0.5186365165483329,Moderate,TRUE,FALSE,TRUE,FALSE,FALSE
Cr,CaO_pct,XRF,37,0.5907112626659436,1.1858899467050981e-4,0.1630459922479057,0.3493531377890474,2,7.673542506281473,0.053365047601729415,0.001404343357940248,1,0.8543962608971268,Strong,TRUE,FALSE,TRUE,FALSE,TRUE
Cr,MgO_pct,XRF,37,-0.07021935241646048,0.6796227374269177,-0.22531448013268499,0.19312941824569543,2,5.065921244150391,1,0.9653733326135822,1,0.6651958686195676,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Cr,K2O_pct,XRF,37,-0.5833974864747017,1.5078163446621175e-4,-0.7135840864737961,4.5455548263373296e-6,5,4.526878452853328,0.06785173550979529,0.001739788089994751,0.0020454996718517983,2.9221423883597124e-4,Strong,TRUE,FALSE,TRUE,TRUE,TRUE
Cr,Cr_Ni,Ratio,39,0.3136607452621015,0.05183943545289005,0.5286187176907985,0.0010967057290412593,4,1.1205884341133339,1,0.3110366127173403,0.4935175780685667,0.0352512555763262,Moderate,FALSE,FALSE,FALSE,TRUE,FALSE
Cr,Fe_Mn,Ratio,39,-0.09062687765205397,0.5832237427948692,0.14087199097183434,0.398891273192738,1,0.8368442878882448,1,0.9653733326135822,1,0.893094827602283,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Cr,Ca_Mg,Ratio,39,0.2641966830148962,0.10410894623708392,0.14779102083585374,0.3827011084012828,2,8.29960066538594,1,0.473222482895836,1,0.8786505039825371,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Cr,Fe_Al_ratio,Ratio,39,-0.09044350782805648,0.583989132157762,-0.09541077813747818,0.5743029039083828,2,0.47317704043786296,1,0.9653733326135822,1,0.9021608230249412,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Cr,Si_Al_ratio,Ratio,37,0.549541417389309,4.269343363151764e-4,-0.0458765039977244,0.7935605214154366,2,9.243645138088326,0.1921204513418294,0.004803011283545735,1,0.9110132007662284,Strong,TRUE,FALSE,TRUE,FALSE,TRUE
Cr,Pb_Zn,Ratio,39,0.014917986463810136,0.9281786561862514,-0.10293592109880044,0.5443433124833592,2,510.8913637767363,1,0.9653733326135822,1,0.9021608230249412,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Cr,Cu_Zn,Ratio,39,-0.16281314949491194,0.32202022182125195,-0.3126355216316167,0.06338890757812958,3,0.658096649784314,1,0.7281864312540872,1,0.5186365165483329,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Cr,Pb_Cu,Ratio,39,0.9113353268002163,7.782173215924744e-16,0.2807794600973018,0.09716000540251622,3,355.1265518129909,3.501977947166135e-13,1.1296703055374628e-14,1,0.6072500337657264,Very Strong,TRUE,TRUE,TRUE,FALSE,TRUE
Cr,Anthro_index,Ratio,39,0.25867224470932043,0.11182445817381402,0.32330350964725163,0.05443341263181756,3,1.1537341437984567,1,0.4912952718140986,1,0.489900713686358,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Cr,CH_stretch_2920,FTIR,34,-0.05326761239397493,0.7647908614701958,0.08074768506969676,0.6604273847505829,2,2.78432218700927,1,0.9653733326135822,1,0.9021608230249412,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Cr,CH_stretch_2850,FTIR,34,-0.05522935876976721,0.7563853512280285,0.0833051994025584,0.6503429815168538,2,3.814419132547985,1,0.9653733326135822,1,0.9021608230249412,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Cr,CH_total,FTIR,34,-0.05471403371096504,0.7585907552702572,0.08158913305384911,0.657102941400677,2,3.5394102708921484,1,0.9653733326135822,1,0.9021608230249412,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Cr,CO_carbonyl_1720,FTIR,34,-0.20331712541293626,0.24879393680760042,-0.0647963885371373,0.7201552560909419,1,1.021393562392365,1,0.6325269579854248,1,0.9021608230249412,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Cr,Aromatic_1600,FTIR,34,-0.2123840175867304,0.22785771622719989,0.11287010954425138,0.5317137217189603,1,1.4937528209411621,1,0.593523446280047,1,0.9021608230249412,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Cr,Aromatic_1580,FTIR,34,-0.08018487024799134,0.6521389730005345,0.06455476997877933,0.7255774791416583,2,23.924632192617015,1,0.9653733326135822,1,0.9021608230249412,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Cr,CO_stretch_1100,FTIR,34,-0.08103869853883262,0.6486714258577018,0.05663658664235962,0.7581696027716501,2,24.489290313870306,1,0.9653733326135822,1,0.9021608230249412,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Cr,NH_stretch,FTIR,34,-0.05496609158894477,0.7575118042470583,0.06984965657986904,0.7040394751285959,2,3.3813235714211145,1,0.9653733326135822,1,0.9021608230249412,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Cr,NH_bend,FTIR,34,0.01260153544596611,0.943610089141236,-0.20177024824576914,0.26015765324689055,1,0.5307589629148572,1,0.9653733326135822,1,0.7095208724915196,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Cr,Amide_I,FTIR,34,-0.06105002632138278,0.7316099166739027,0.16137068777429506,0.36963340854743265,1,0.6403870286338466,1,0.9653733326135822,1,0.8754475465597088,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Cr,CN_stretch,FTIR,34,-0.08101201427099798,0.6487796861279662,0.05698731429053214,0.7567168348049061,2,24.380885828143043,1,0.9653733326135822,1,0.9021608230249412,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Cr,Nitrate_1380,FTIR,34,-0.10707805732347686,0.5466749657064196,0.005941332703727529,0.9738224546555118,1,0.6394360690454164,1,0.9653733326135822,1,0.9919003664848274,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Cr,Sulfate_1100,FTIR,34,-0.08100487558077749,0.6488086495799419,0.056796170976298535,0.7575084790565302,2,24.337786778830512,1,0.9653733326135822,1,0.9021608230249412,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Cr,Sulfoxide_1040,FTIR,34,-0.08121560353197597,0.6479538866228636,0.05382699153376668,0.7698362539547355,2,24.926756650328024,1,0.9653733326135822,1,0.9021608230249412,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Cr,CS_stretch,FTIR,34,-0.07757194167319292,0.6627948476800043,0.06441628177134384,0.7261436647524959,2,21.459187488646943,1,0.9653733326135822,1,0.9021608230249412,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Cr,PO_1250,FTIR,34,-0.08081046027309353,0.6495976354491821,0.058331760155517665,0.7511555270373823,2,24.26399446133353,1,0.9653733326135822,1,0.9021608230249412,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Cr,POC_1020,FTIR,34,-0.0811132891229533,0.6483688432263497,0.05450018990364097,0.7670362306779074,2,24.708654617459615,1,0.9653733326135822,1,0.9021608230249412,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Cr,OH_stretch,FTIR,34,-0.05514590489477063,0.7567423758011305,0.06737128604665063,0.7140938854098501,2,3.454349255707052,1,0.9653733326135822,1,0.9021608230249412,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Cr,Water_1630,FTIR,34,-0.07913292960472343,0.6564209487758966,0.06888003108422364,0.7079673789208103,2,22.697473364323148,1,0.9653733326135822,1,0.9021608230249412,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Cr,Carbonate_1420,FTIR,34,-0.31852906131530756,0.0663564748687732,-0.050100032748431785,0.7818727132882825,1,2.120686819549746,1,0.3492270521648271,1,0.9021608230249412,Moderate,FALSE,FALSE,FALSE,FALSE,FALSE
Cr,Carbonate_875,FTIR,34,0.019945479121375613,0.9108535867744239,-0.057621088651821806,0.750098423788433,1,0.46507212153299976,1,0.9653733326135822,1,0.9021608230249412,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Cr,Silicate_1080,FTIR,34,-0.08112328954440168,0.6483282799237658,0.05594521918869522,0.7610357235052589,2,24.569156272876047,1,0.9653733326135822,1,0.9021608230249412,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Cr,Silicate_800,FTIR,34,-0.07940805710816498,0.6552999835867455,0.06023954247547081,0.7432850440096559,2,23.08131961371229,1,0.9653733326135822,1,0.9021608230249412,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Cr,Metal_oxide_500,FTIR,34,-0.07602655749120672,0.6691280220776046,0.0735813943381392,0.6889929663226835,2,20.221184594367944,1,0.9653733326135822,1,0.9021608230249412,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Cr,Total_organic_C,FTIR,34,-0.05550229426015147,0.7552180502432195,0.08183322338654272,0.656139774815804,2,3.971239424550008,1,0.9653733326135822,1,0.9021608230249412,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Cr,Total_organic_N,FTIR,34,-0.05482679096093836,0.7581080346623891,0.06950129530578394,0.7054498130129405,2,3.306414356033141,1,0.9653733326135822,1,0.9021608230249412,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Cr,Total_organic_S,FTIR,34,-0.07995848474875485,0.6530595704688282,0.058285994108118536,0.7513446387635927,2,23.632218909271742,1,0.9653733326135822,1,0.9021608230249412,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Cr,Total_organic_P,FTIR,34,-0.08096066581063333,0.6489880309404392,0.05643845235621766,0.7589906642314398,2,24.49088500945973,1,0.9653733326135822,1,0.9021608230249412,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Cr,Total_organic_CNSP,FTIR,34,-0.07291637031268758,0.6819417423435501,0.06358691293749634,0.7295373617310218,2,17.9571763548488,1,0.9653733326135822,1,0.9021608230249412,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Cr,Weighted_CNSP,FTIR,34,-0.06639421363725774,0.709094247373227,0.07043235006968714,0.7016826048380423,2,12.253879233144296,1,0.9653733326135822,1,0.9021608230249412,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Cr,Organic_index_FTIR,FTIR,34,0.3383182588052075,0.050338836408304305,0.14872050654490343,0.41659024883465257,2,2.4716357722535665,1,0.3061145457261748,1,0.893094827602283,Moderate,FALSE,FALSE,FALSE,FALSE,FALSE
Cr,Mineral_index_FTIR,FTIR,34,-0.08071926533311145,0.6499678563344868,0.0553672888429073,0.7634339734792006,2,24.014266280563277,1,0.9653733326135822,1,0.9021608230249412,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Cr,CH_Silicate_ratio,FTIR,34,0.3410250824483161,0.048411448578023764,0.14515531432688453,0.42797307447556343,2,2.5225226214346845,1,0.3061145457261748,1,0.8992491075227984,Moderate,TRUE,FALSE,FALSE,FALSE,FALSE
Cr,Aromatic_Carbonate_ratio,FTIR,34,-0.049592304979793514,0.7806090160026197,0.24009855883036918,0.1856279228862077,2,6.627466468031913,1,0.9653733326135822,1,0.6651958686195676,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Cr,Aliphatic_aromatic,FTIR,34,-0.055121175423846674,0.7568481806138443,0.08295760376045178,0.6517100552889346,2,3.754865126612225,1,0.9653733326135822,1,0.9021608230249412,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Cr,Weighted_organic,FTIR,34,-0.055108291681605116,0.7569033053055657,0.08171385888030747,0.6566107127199122,2,3.753336924675887,1,0.9653733326135822,1,0.9021608230249412,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Cr,Organic_mineral_ratio,FTIR,34,0.3269330728822593,0.059125506591629684,0.1474124006672406,0.42074689655929776,2,2.3262138094487956,1,0.33242410776543124,1,0.893094827602283,Moderate,FALSE,FALSE,FALSE,FALSE,FALSE
Cr,CNSP_mineral_ratio,FTIR,34,0.29900204984637,0.08583305816822745,0.14463726884094166,0.42964124026089257,2,2.0079725124956727,1,0.41459762199796685,1,0.8992491075227984,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Cr,Char_index_FTIR,FTIR,34,-0.16216373901867331,0.3595169982759616,0.023395668983468287,0.8988631731695642,2,1.152282461741044,1,0.7891836547521109,1,0.9746518914259359,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Cr,Pyrolysis_index,FTIR,34,-0.15812363058029963,0.3717706319838653,0.04192831530492858,0.8167909259636825,1,0.9342250115808312,1,0.8035218782039474,1,0.9188897917091429,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Cr,Combustion_index,FTIR,34,-0.16525907631759343,0.35029444018479583,0.024404602558602436,0.8945253659717409,2,1.1735721764330251,1,0.7842412839958115,1,0.9744864549012543,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
