Target,Predictor,Category,N,r,p_raw,r_clean,p_clean,N_influential,Max_CooksD,p_bonferroni,p_fdr,p_clean_bonferroni,p_clean_fdr,Effect_size,Sig_raw,Sig_bonferroni,Sig_fdr,Robust,Manuscript_ready
Cr,Normalized_organic,FTIR,34,0.27514330763480077,0.11527758374055795,0.1475871220625532,0.42019036742590876,2,1.803279143117998,1,0.4912952718140986,1,0.893094827602283,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Cr,Normalized_CNSP,FTIR,34,0.30022436940885494,0.08449772400348404,0.14316950243908558,0.4343870292757258,2,2.077329371964,1,0.4133040847996502,1,0.9008025952722425,Moderate,FALSE,FALSE,FALSE,FALSE,FALSE
Cr,CN_ratio,FTIR,34,-0.11251676501144686,0.5263702880651775,0.15582019285151616,0.3865388931053032,1,0.8665102433542864,1,0.9653733326135822,1,0.8829568624232814,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Cr,Vis_slope,ASD,21,-0.0014744398573492995,0.9949390799376356,0.04464349146784081,0.8517478361844681,1,0.26894233628807973,1,0.9964157463838943,1,0.9463864846494091,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Cr,NIR_slope,ASD,21,-0.01775343451937431,0.9391164818488101,-0.09989588928366566,0.675191978482034,1,0.28540106812871885,1,0.9653733326135822,1,0.9021608230249412,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Cr,Blue_slope,ASD,21,0.23773084462276853,0.2994176650826813,0.16331066320099719,0.491476791457232,1,0.4188681383008874,1,0.694805877092365,1,0.9021608230249412,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Cr,R_450,ASD,21,0.13240521510485195,0.5672325624567092,-0.09161195450280976,0.7091460097620172,2,0.28646681133094143,1,0.9653733326135822,1,0.9021608230249412,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Cr,R_550,ASD,21,0.17552127293768707,0.44664234908161304,-0.0759349694885649,0.7573456045371018,2,0.30476202753956966,1,0.9018294266471456,1,0.9021608230249412,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Cr,R_650,ASD,21,0.17119396993311065,0.45810216831425143,-0.09465292332260991,0.6999114520063087,2,0.2915989306041361,1,0.9162043366285029,1,0.9021608230249412,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Cr,R_850,ASD,21,-0.02639909551756011,0.9095648871865424,0.0010131267295811063,0.9966177155998617,1,0.26569657130247165,1,0.9653733326135822,1,0.9998294783207018,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Cr,R_1700,ASD,21,0.06792291232620586,0.7698736777156123,-0.029313182500126045,0.9023626379593419,1,0.3350536436080932,1,0.9653733326135822,1,0.9746518914259359,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Cr,R_2100,ASD,21,0.23133994184007575,0.312979211841769,0.05114221967486293,0.8304475382687999,1,0.6496819894421845,1,0.7156011633095809,1,0.92960545328597,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Cr,R_2300,ASD,21,0.29084415479197784,0.20087277636057876,0.09645555193504951,0.685821058302579,1,0.7794375602542355,1,0.5445346347124123,1,0.9021608230249412,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Cr,Organic_index_1,ASD,21,0.004361766848200237,0.9850292303600383,0.06922951756186438,0.7718036354182167,1,0.27753483593392997,1,0.9894266822812886,1,0.9021608230249412,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Cr,Organic_index_2,ASD,21,-0.032102407785150444,0.8901308723929467,5.107778624357335e-5,0.9998294783207018,1,0.2686146983928921,1,0.9653733326135822,1,0.9998294783207018,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Cr,Char_darkness,ASD,21,-0.10214143581087386,0.659528088629628,-1.751865896266075e-4,0.9994151447935864,1,0.3611624667477574,1,0.9653733326135822,1,0.9998294783207018,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Cr,Aromatic_index,ASD,21,-0.4325849906333647,0.05016059095992148,-0.4856879244437167,0.03501756569816545,2,0.7069208348541685,1,0.3061145457261748,1,0.33527456519520116,Moderate,FALSE,FALSE,FALSE,FALSE,FALSE
Cr,Aliphatic_index,ASD,21,-0.1653787300671967,0.4737377238728674,-0.2323493755093387,0.32424622349450294,1,0.265196850011656,1,0.9363592665293529,1,0.819723598722058,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Ni,XRF_organic,XRF,37,0.3467574119672378,0.03550262777122147,0.3641058652193107,0.034264386464299246,3,6.386933794534981,1,0.24206337116741913,1,0.3351950849768404,Moderate,TRUE,FALSE,FALSE,FALSE,FALSE
Ni,SiO2_pct,XRF,37,-0.23780277526157076,0.15640251602788421,-0.32317986404564797,0.058265980442836,2,0.4280614527392079,1,0.4912952718140986,1,0.5042248307553115,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Ni,Al2O3_pct,XRF,37,-0.15653631550410538,0.3548548570344392,-0.004163219657285618,0.9810635807620744,2,0.3684389794243605,1,0.7891836547521109,1,0.9965657140924007,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Ni,Fe2O3_pct,XRF,37,-0.2806144535220887,0.09250727363579792,-0.22076413435023798,0.2025151866686239,2,0.6887562179321596,1,0.43517127742559336,1,0.6651958686195676,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Ni,CaO_pct,XRF,37,0.2180043868032224,0.19490291506718305,0.06021774796995137,0.7351368459754257,3,0.40572419540464505,1,0.5347945840258072,1,0.9021608230249412,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Ni,MgO_pct,XRF,37,-0.1125601783597932,0.5071449098223411,-0.12373102802155576,0.47885422599546623,2,2.8344343513413475,1,0.9653733326135822,1,0.9021608230249412,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Ni,K2O_pct,XRF,37,-0.2229084303495633,0.18480062784471002,-0.4413188990410354,0.007958159618177297,2,0.46989466125015505,1,0.5165234939758976,1,0.1338052847360587,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Ni,Cr_Ni,Ratio,39,-0.4547967607296887,0.0036280463790101134,-0.6394916420887595,3.5392285694035834e-05,4,1.7185383861250427,1,0.035491758055533715,0.015926528562316127,0.0017696142847017917,Moderate,TRUE,FALSE,TRUE,TRUE,FALSE
Ni,Fe_Mn,Ratio,39,-0.08136222589317675,0.6224414499045388,0.11368976233292852,0.5028644021550293,2,0.511853320709085,1,0.9653733326135822,1,0.9021608230249412,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Ni,Ca_Mg,Ratio,39,0.1989566513284888,0.22465491960226722,0.22841183685430066,0.17391146869738328,2,5.829008386589784,1,0.593523446280047,1,0.6651958686195676,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Ni,Fe_Al_ratio,Ratio,39,0.08107943004315855,0.6236556125890296,-0.12210042418221698,0.4780707779572171,3,0.8979096278643526,1,0.9653733326135822,1,0.9021608230249412,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Ni,Si_Al_ratio,Ratio,37,0.09122269418334737,0.5912934140199391,-0.08515141251460631,0.6320714652911773,3,0.5616027362107949,1,0.9653733326135822,1,0.9021608230249412,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Ni,Pb_Zn,Ratio,39,-0.0767373474470521,0.642419587897191,0.05840100560612307,0.7313426947503523,2,11.747670950244158,1,0.9653733326135822,1,0.9021608230249412,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Ni,Cu_Zn,Ratio,39,-0.135431099365358,0.41105021333790026,-0.24461911570682807,0.15047194050587417,3,0.3512535599593867,1,0.8446237260367815,1,0.6651958686195676,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Ni,Pb_Cu,Ratio,39,0.22405271270643068,0.1703156942288875,-0.1968057146966634,0.2499563833277312,3,16.911834380952378,1,0.4912952718140986,1,0.7057705245891167,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Ni,Anthro_index,Ratio,39,0.20967131100282935,0.2001618117728238,0.45452965971902287,0.00608685993331192,4,1.0380682090754072,1,0.5445346347124123,1,0.12554403121203317,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Ni,CH_stretch_2920,FTIR,34,-0.018867684665364592,0.9156531763966602,0.0514845125511651,0.7796012938158077,2,13.619352511738963,1,0.9653733326135822,1,0.9021608230249412,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Ni,CH_stretch_2850,FTIR,34,-0.019072997838511158,0.91473865329895,0.054710616775751675,0.7661615955268057,2,13.145852333748502,1,0.9653733326135822,1,0.9021608230249412,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Ni,CH_total,FTIR,34,-0.01924781978378881,0.9139600314463214,0.05123915124391307,0.7806260664008551,2,13.046660259995951,1,0.9653733326135822,1,0.9021608230249412,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Ni,CO_carbonyl_1720,FTIR,34,-0.14897351381276164,0.4004192154475755,-0.44411136312298705,0.01088567214511455,2,0.6153359386056229,1,0.8282662276083763,1,0.16328508217671825,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Ni,Aromatic_1600,FTIR,34,0.08476456344962936,0.6336255457505913,-0.17919568894739862,0.3264315432149818,2,0.3546898229511004,1,0.9653733326135822,1,0.820637957803027,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Ni,Aromatic_1580,FTIR,34,-0.023824235261824204,0.8936076701034028,0.05946273179127352,0.7464867251838927,2,6.104575302911848,1,0.9653733326135822,1,0.9021608230249412,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Ni,CO_stretch_1100,FTIR,34,-0.02395317493045392,0.8930351502224303,0.0631933971091221,0.7311493553735506,2,5.899426262441693,1,0.9653733326135822,1,0.9021608230249412,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Ni,NH_stretch,FTIR,34,-0.02029434414140916,0.9093006906845145,0.04538875619738521,0.8051642301750099,2,10.988677595688552,1,0.9653733326135822,1,0.9110132007662284,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Ni,NH_bend,FTIR,34,-0.1902704582903574,0.28110344291699313,0.17266010824755254,0.34467072320934755,2,0.5573654124701543,1,0.6770003025567274,1,0.8475509587115104,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Ni,Amide_I,FTIR,34,0.04535291139640096,0.7989625406641415,-0.0902646906540504,0.6173854230861135,1,0.48106700724733414,1,0.9653733326135822,1,0.9021608230249412,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Ni,CN_stretch,FTIR,34,-0.023805630484544156,0.8936902836839471,0.06334512884260385,0.7305276693942011,2,5.9744097956745685,1,0.9653733326135822,1,0.9021608230249412,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Ni,Nitrate_1380,FTIR,34,-0.18550950557081022,0.29353951337601586,-0.07836936408850054,0.6646467290379405,1,0.6463558888432878,1,0.6887538371778373,1,0.9021608230249412,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Ni,Sulfate_1100,FTIR,34,-0.02376706109971756,0.8938615526007421,0.0641603138801367,0.7271905198404871,2,5.990629639032416,1,0.9653733326135822,1,0.9021608230249412,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Ni,Sulfoxide_1040,FTIR,34,-0.02467335212536843,0.8898383924690937,0.060096186907595495,0.7438755791765004,2,5.503465084960939,1,0.9653733326135822,1,0.9021608230249412,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Ni,CS_stretch,FTIR,34,-0.02303066477795958,0.8971324455658147,0.06980603349076799,0.7042160300794,2,6.851749957083176,1,0.9653733326135822,1,0.9021608230249412,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Ni,PO_1250,FTIR,34,-0.02382081001343295,0.8936228796645915,0.06202306052846797,0.7359501458622812,2,5.997525383597009,1,0.9653733326135822,1,0.9021608230249412,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Ni,POC_1020,FTIR,34,-0.024353718099227817,0.8912569921244617,0.061716769505549246,0.7372081955218726,2,5.679573079592165,1,0.9653733326135822,1,0.9021608230249412,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Ni,OH_stretch,FTIR,34,-0.02054016533027879,0.9082066694166842,0.044284174340434364,0.809818422551448,2,10.677234266023751,1,0.9653733326135822,1,0.9133290479903549,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Ni,Water_1630,FTIR,34,-0.02287052330053997,0.8978439772638762,0.06197626726960272,0.7361422995637864,2,6.757953417298519,1,0.9653733326135822,1,0.9021608230249412,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Ni,Carbonate_1420,FTIR,34,-0.2917273445564858,0.09411891939403014,-0.3386249411127169,0.057989359559477593,2,0.5931595099119098,1,0.43663416213725326,1,0.5042248307553115,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Ni,Carbonate_875,FTIR,34,8.003453875529352e-4,0.9964157463838943,-0.09625520294086182,0.5941281361794817,1,0.37551559917273997,1,0.9964157463838943,1,0.9021608230249412,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Ni,Silicate_1080,FTIR,34,-0.024142496692145077,0.8921946171086441,0.06235836385592711,0.7345737021447595,2,5.775758065551812,1,0.9653733326135822,1,0.9021608230249412,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Ni,Silicate_800,FTIR,34,-0.023628500263232696,0.894476876434776,0.06737946476975257,0.7140606267651697,2,6.266078766313621,1,0.9653733326135822,1,0.9021608230249412,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Ni,Metal_oxide_500,FTIR,34,-0.022358409051444882,0.9001198971950282,0.07231742498889393,0.6940766158102356,2,7.543782510071394,1,0.9653733326135822,1,0.9021608230249412,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Ni,Total_organic_C,FTIR,34,-0.019323735758235056,0.9136219413778339,0.05207622224206373,0.7771314653252166,2,12.844118793467665,1,0.9653733326135822,1,0.9021608230249412,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Ni,Total_organic_N,FTIR,34,-0.020314201733483476,0.9092123088420057,0.046300774372914424,0.8013263356812217,2,10.970161181725594,1,0.9653733326135822,1,0.9110132007662284,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Ni,Total_organic_S,FTIR,34,-0.023832150411485703,0.8935725236114826,0.06463717899902896,0.7252406313190349,2,6.098430920649976,1,0.9653733326135822,1,0.9021608230249412,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Ni,Total_organic_P,FTIR,34,-0.02408488157591966,0.8924503991665671,0.06187561792708858,0.7365556630992358,2,5.840563695165168,1,0.9653733326135822,1,0.9021608230249412,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Ni,Total_organic_CNSP,FTIR,34,-0.02272554015210488,0.8984882258019848,0.060390261634183956,0.7426643299885407,2,7.826609727237076,1,0.9653733326135822,1,0.9021608230249412,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Ni,Weighted_CNSP,FTIR,34,-0.02143052857650356,0.9042455312284958,0.05723648394263919,0.7556852308836306,2,9.767982810323081,1,0.9653733326135822,1,0.9021608230249412,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Ni,Organic_index_FTIR,FTIR,34,0.19779865611659528,0.2621443957665108,0.1389782292853224,0.44050548089855124,1,0.5479773631537866,1,0.6590222239940215,1,0.9021608230249412,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Ni,Mineral_index_FTIR,FTIR,34,-0.023997468750436086,0.8928384883618825,0.06325789246491201,0.7308850799444526,2,5.855989236069803,1,0.9653733326135822,1,0.9021608230249412,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Ni,CH_Silicate_ratio,FTIR,34,0.19847133431200828,0.2604922998145403,0.14131773457050778,0.4327729186714827,1,0.5453530769120118,1,0.6585479489693435,1,0.9008025952722425,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Ni,Aromatic_Carbonate_ratio,FTIR,34,-0.07659838351736112,0.6667819668403343,-0.0303132999204346,0.8691855255301889,2,1.274559035816638,1,0.9653733326135822,1,0.9586605060994732,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Ni,Aliphatic_aromatic,FTIR,34,-0.019138081209302996,0.914448775887337,0.05158430515222234,0.7791846052977611,2,13.089905267473837,1,0.9653733326135822,1,0.9021608230249412,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Ni,Weighted_organic,FTIR,34,-0.019285802593464206,0.9137908740089199,0.05166006732571855,0.778868297122215,2,12.94666947339707,1,0.9653733326135822,1,0.9021608230249412,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Ni,Organic_mineral_ratio,FTIR,34,0.19317196068713144,0.2736940315108151,0.13377841732447612,0.4579586224700348,1,0.5415259230641192,1,0.6715260872958464,1,0.9021608230249412,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Ni,CNSP_mineral_ratio,FTIR,34,0.1832589783536013,0.29953853367981953,0.12757978966119715,0.479236893347312,1,0.5175400086190679,1,0.694805877092365,1,0.9021608230249412,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Ni,Char_index_FTIR,FTIR,34,-0.13711428730881448,0.4393657621344482,-0.14847678617674723,0.40958066935602877,1,0.3638361350959382,1,0.8978308843912582,1,0.893094827602283,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Ni,Pyrolysis_index,FTIR,34,-0.17763614954481968,0.31486451185621556,-0.148076915799671,0.4108572307887399,1,0.4593463552926442,1,0.7156011633095809,1,0.893094827602283,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Ni,Combustion_index,FTIR,34,-0.13664901687379669,0.44093472322326244,-0.1483976951617385,0.40983298445364824,1,0.3631446094477474,1,0.8978308843912582,1,0.893094827602283,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Ni,Normalized_organic,FTIR,34,0.1901820442613431,0.2813312368402401,0.13482265832615237,0.45442434020979194,1,0.5278086960348798,1,0.6770003025567274,1,0.9021608230249412,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Ni,Normalized_CNSP,FTIR,34,0.1868091077570946,0.2901104978824491,0.1376888507106488,0.44479912080405803,1,0.5094091703702383,1,0.6887538371778373,1,0.9021608230249412,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Ni,CN_ratio,FTIR,34,-0.04705468022477911,0.7915817994737143,-0.07366356896394406,0.6837122186969223,1,0.321278190296152,1,0.9653733326135822,1,0.9021608230249412,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Ni,Vis_slope,ASD,21,0.1475469450015412,0.5233104215086886,0.17432939419099014,0.46228911575406073,1,0.36496721405677984,1,0.9653733326135822,1,0.9021608230249412,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Ni,NIR_slope,ASD,21,-0.21096582563054025,0.35863988768869204,-0.1554384452286973,0.5128683942520108,1,0.49721113786252996,1,0.7891836547521109,1,0.9021608230249412,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Ni,Blue_slope,ASD,21,0.30178126213161527,0.18368237174731183,0.3304608871674863,0.15472021146201304,1,0.497595643021122,1,0.5165234939758976,1,0.6651958686195676,Moderate,FALSE,FALSE,FALSE,FALSE,FALSE
Ni,R_450,ASD,21,0.19941220248374364,0.38615177596569816,0.0027569902781675137,0.9907960559591309,1,0.7362446614697472,1,0.814975527669705,1,0.9998294783207018,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Ni,R_550,ASD,21,0.2753308429126595,0.22705309486492878,0.08362137040597797,0.7259624112048877,1,0.8867064860647971,1,0.593523446280047,1,0.9021608230249412,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Ni,R_650,ASD,21,0.32193758303860415,0.1546822679451657,0.12519979385872526,0.5989331333481012,1,1.020512997840904,1,0.4912952718140986,1,0.9021608230249412,Moderate,FALSE,FALSE,FALSE,FALSE,FALSE
Ni,R_850,ASD,21,0.16512646594230146,0.47442202837487213,0.024043137799093773,0.919856278819275,1,0.567970740718817,1,0.9363592665293529,1,0.9764529241088957,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Ni,R_1700,ASD,21,-0.05507905138410615,0.8125575234773139,-0.06097870522177687,0.7984273176402263,1,0.34023135357126555,1,0.9653733326135822,1,0.9110132007662284,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Ni,R_2100,ASD,21,-0.030675301892691187,0.8949884728176996,0.4054320246401375,0.085047987991082,2,0.33677743331400706,1,0.9653733326135822,1,0.588793763015183,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Ni,R_2300,ASD,21,-0.019348892869313322,0.9336561485996118,-0.028795024674951375,0.9040808447749981,1,0.33549656480210716,1,0.9653733326135822,1,0.9746518914259359,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Ni,Organic_index_1,ASD,21,0.17136457601934849,0.4576475120197424,0.2082276312823999,0.3783312768756424,1,0.3720707099244646,1,0.9162043366285029,1,0.8775725494538097,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Ni,Organic_index_2,ASD,21,0.03684044579973483,0.8740315463520425,0.13876136095433372,0.559599504225765,1,0.352597133150249,1,0.9653733326135822,1,0.9021608230249412,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Ni,Char_darkness,ASD,21,-0.012557405325204243,0.9569164984542711,0.05126186641342084,0.8300564021738894,1,0.35191455459225623,1,0.9735978316038181,1,0.92960545328597,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Ni,Aromatic_index,ASD,21,-0.33655391509511146,0.1357615218217091,-0.23887915806271487,0.33976033603270517,3,0.4025515361460226,1,0.4912952718140986,1,0.8400667649160293,Moderate,FALSE,FALSE,FALSE,FALSE,FALSE
Ni,Aliphatic_index,ASD,21,-0.11363719380281263,0.6238100736902243,-0.1057485258327821,0.6572461830424138,1,0.36691810178420714,1,0.9653733326135822,1,0.9021608230249412,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
